event_id,user_id,event_timestamp,event_name,experiment_group,device,traffic_source,session_id
E00000429,U000219,2026-07-14 16:31:30.516297032,purchase,treatment,tablet,direct,S_U000219_1784046415
E00022032,U011946,2026-07-12 16:49:05.696425610,checkout_view,control,mobile,organic,S_U011946_1783874945
E00013809,U007453,2026-07-11 13:46:57.244053364,checkout_view,control,desktop,direct,S_U007453_1783777617
E00036114,U019634,2026-07-02 18:00:31.541470158,payment_attempt,treatment,desktop,email,S_U019634_1783014331
E00011725,U006315,2026-07-01 03:02:28.748889618,payment_attempt,treatment,mobile,paid_search,S_U006315_1782874348
E00026538,U014416,2026-07-10 08:17:53.142883442,purchase,treatment,desktop,email,S_U014416_1783670637
E00020859,U011316,2026-07-06 15:15:16.133870332,payment_attempt,control,desktop,social,S_U011316_1783349956
E00024846,U013471,2026-07-06 21:12:59.088655708,checkout_view,treatment,desktop,direct,S_U013471_1783372379
E00002445,U001314,2026-07-02 19:44:42.791494262,payment_attempt,control,mobile,paid_search,S_U001314_1783021002
E00012108,U006536,2026-07-05 14:47:00.727668670,checkout_view,treatment,desktop,email,S_U006536_1783262820
E00010815,U005795,2026-07-01 16:17:26.528452316,payment_attempt,treatment,mobile,social,S_U005795_1782921926
E00000804,U000407,2026-07-12 23:11:32.565923928,payment_attempt,control,mobile,direct,S_U000407_1783896812
E00026696,U014502,2026-07-11 18:29:55.531592524,checkout_view,control,tablet,social,S_U014502_1783794595
E00013994,U007561,2026-07-11 06:52:45.101038132,payment_attempt,treatment,tablet,paid_search,S_U007561_1783751505
E00007791,U004166,2026-07-14 10:28:46.201353874,purchase,treatment,mobile,paid_search,S_U004166_1784023742
E00009469,U005086,2026-07-10 00:38:44.186197664,checkout_view,treatment,mobile,paid_search,S_U005086_1783643924
E00036780,U019999,2026-07-03 16:15:42.649591394,checkout_view,treatment,mobile,social,S_U019999_1783095342
E00026517,U014406,2026-07-08 23:25:10.058369032,payment_attempt,control,mobile,email,S_U014406_1783552690
E00010483,U005627,2026-07-02 23:31:22.344172428,payment_attempt,control,mobile,organic,S_U005627_1783033942
E00024073,U013068,2026-07-07 06:50:29.192997814,purchase,control,mobile,organic,S_U013068_1783406727
E00009000,U004829,2026-07-13 08:32:48.305654994,purchase,control,desktop,organic,S_U004829_1783930911
E00032918,U017897,2026-07-05 08:40:40.633212878,payment_attempt,treatment,mobile,organic,S_U017897_1783239820
E00012996,U007023,2026-07-04 09:36:33.257680762,payment_attempt,treatment,mobile,paid_search,S_U007023_1783157253
E00029231,U015871,2026-07-11 00:56:40.682423018,checkout_view,treatment,desktop,direct,S_U015871_1783731400
E00013831,U007470,2026-07-05 16:39:53.493649822,checkout_view,treatment,mobile,email,S_U007470_1783269593
E00002961,U001598,2026-07-09 06:55:20.679529262,payment_attempt,control,desktop,paid_search,S_U001598_1783579820
E00019425,U010500,2026-07-02 17:43:14.659468606,payment_failure,treatment,mobile,email,S_U010500_1783013792
E00031777,U017267,2026-07-12 05:32:24.145270928,checkout_view,treatment,mobile,email,S_U017267_1783834344
E00032230,U017517,2026-07-11 09:55:20.530082546,checkout_view,treatment,mobile,organic,S_U017517_1783763720
E00030588,U016595,2026-07-06 15:28:57.031612659,purchase,treatment,desktop,organic,S_U016595_1783350085
E00024919,U013514,2026-07-03 21:47:28.512179362,checkout_view,control,mobile,email,S_U013514_1783115248
E00013456,U007275,2026-07-09 10:56:36.457997936,payment_attempt,treatment,mobile,direct,S_U007275_1783594356
E00005972,U003196,2026-07-06 21:48:31.722148706,purchase,control,mobile,social,S_U003196_1783374230
E00002513,U001347,2026-07-03 17:33:53.241096048,purchase,control,mobile,social,S_U001347_1783097338
E00008916,U004784,2026-07-11 09:39:48.009973138,checkout_view,control,mobile,direct,S_U004784_1783762788
E00032991,U017937,2026-07-13 15:34:37.591146350,checkout_view,treatment,mobile,organic,S_U017937_1783956877
E00001629,U000871,2026-07-08 14:45:19.875779634,payment_attempt,treatment,mobile,social,S_U000871_1783521079
E00005709,U003059,2026-07-12 05:10:27.074901976,checkout_view,treatment,desktop,organic,S_U003059_1783833027
E00032383,U017591,2026-07-02 06:01:05.475313056,payment_attempt,control,desktop,email,S_U017591_1782971165
E00019145,U010345,2026-07-07 06:53:10.226692528,checkout_view,control,desktop,organic,S_U010345_1783407190
E00014382,U007768,2026-07-13 03:16:10.043843372,payment_attempt,treatment,mobile,organic,S_U007768_1783912210
E00028599,U015535,2026-07-13 06:56:30.347795540,purchase,control,desktop,organic,S_U015535_1783924942
E00035443,U019256,2026-07-14 19:44:57.166381682,payment_attempt,treatment,mobile,organic,S_U019256_1784057637
E00016117,U008696,2026-07-07 01:35:29.249033532,purchase,control,desktop,direct,S_U008696_1783386437
E00007667,U004099,2026-07-04 05:37:12.702766730,checkout_view,treatment,mobile,email,S_U004099_1783143432
E00011076,U005948,2026-07-09 01:57:53.320438594,payment_attempt,control,mobile,organic,S_U005948_1783561613
E00003958,U002122,2026-07-14 03:13:57.009585613,payment_attempt,treatment,mobile,email,S_U002122_1783998357
E00021130,U011457,2026-07-13 04:21:35.755540968,checkout_view,control,desktop,paid_search,S_U011457_1783916495
E00034848,U018936,2026-07-09 11:53:37.752374024,purchase,control,desktop,organic,S_U018936_1783597236
E00008572,U004593,2026-07-06 11:35:18.292060800,purchase,control,desktop,paid_search,S_U004593_1783337149
E00027373,U014864,2026-07-10 07:08:47.436084292,checkout_view,control,desktop,paid_search,S_U014864_1783667327
E00009696,U005210,2026-07-04 23:57:18.651675470,checkout_view,control,mobile,email,S_U005210_1783209438
E00001123,U000588,2026-07-04 20:29:56.025914770,checkout_view,treatment,mobile,organic,S_U000588_1783196996
E00024423,U013247,2026-07-08 05:23:39.142011576,checkout_view,treatment,tablet,paid_search,S_U013247_1783488219
E00015694,U008474,2026-07-08 07:58:05.284195510,checkout_view,control,desktop,organic,S_U008474_1783497485
E00006188,U003310,2026-07-11 13:21:35.420788818,checkout_view,control,mobile,social,S_U003310_1783776095
E00031979,U017378,2026-07-08 21:01:02.989959354,payment_attempt,treatment,desktop,direct,S_U017378_1783543982
E00030058,U016307,2026-07-13 16:21:07.756038782,checkout_view,treatment,mobile,organic,S_U016307_1783959667
E00033083,U017977,2026-07-14 04:32:42.285307506,payment_attempt,treatment,desktop,organic,S_U017977_1784002122
E00029143,U015822,2026-07-07 23:17:45.587005440,checkout_view,control,mobile,email,S_U015822_1783466265
E00019335,U010456,2026-07-08 02:45:35.842180924,payment_attempt,treatment,desktop,organic,S_U010456_1783477715
E00007794,U004167,2026-07-09 22:39:15.209244410,purchase,treatment,mobile,email,S_U004167_1783635616
E00006666,U003563,2026-07-12 12:03:12.746959370,checkout_view,control,desktop,email,S_U003563_1783857792
E00028334,U015382,2026-07-06 19:40:48.692028086,checkout_view,treatment,desktop,social,S_U015382_1783366848
E00004304,U002320,2026-07-07 19:42:06.120223488,payment_attempt,control,mobile,organic,S_U002320_1783452906
E00010049,U005383,2026-07-12 21:34:43.672964210,checkout_error,treatment,tablet,paid_search,S_U005383_1783892008
E00016896,U009123,2026-07-07 19:52:47.053950720,payment_attempt,treatment,mobile,social,S_U009123_1783452647
E00018324,U009892,2026-07-07 07:02:04.855808696,purchase,treatment,desktop,direct,S_U009892_1783407430
E00026766,U014543,2026-07-05 00:42:20.777266628,purchase,treatment,mobile,email,S_U014543_1783211339
E00009038,U004854,2026-07-14 02:29:38.590082854,checkout_view,control,mobile,organic,S_U004854_1783996178
E00030723,U016672,2026-07-06 13:50:12.219126716,checkout_view,treatment,mobile,paid_search,S_U016672_1783345812
E00002705,U001457,2026-07-01 21:50:37.334459806,checkout_view,treatment,mobile,direct,S_U001457_1782942637
E00027806,U015081,2026-07-03 13:22:39.253592082,checkout_view,treatment,desktop,email,S_U015081_1783084959
E00030943,U016797,2026-07-10 08:20:12.732501888,payment_attempt,treatment,mobile,organic,S_U016797_1783671132
E00016467,U008894,2026-07-13 08:30:16.960039828,checkout_view,control,mobile,organic,S_U008894_1783931416
E00001837,U000986,2026-07-05 15:49:54.483218662,checkout_view,control,mobile,organic,S_U000986_1783266594
E00030850,U016749,2026-07-03 06:40:18.481662084,checkout_view,treatment,desktop,paid_search,S_U016749_1783060818
E00026228,U014256,2026-07-06 12:00:07.717454426,checkout_view,control,desktop,organic,S_U014256_1783339207
E00012480,U006735,2026-07-04 04:06:21.155177356,checkout_view,control,desktop,paid_search,S_U006735_1783137981
E00012342,U006664,2026-07-06 14:07:04.805417724,payment_attempt,treatment,tablet,paid_search,S_U006664_1783346104
E00016601,U008971,2026-07-13 03:13:18.083421064,purchase,treatment,mobile,organic,S_U008971_1783910547
E00018672,U010082,2026-07-08 12:43:33.809188254,payment_attempt,treatment,desktop,paid_search,S_U010082_1783513713
E00007203,U003854,2026-07-12 07:33:02.791037512,checkout_view,control,mobile,email,S_U003854_1783841582
E00036626,U019918,2026-07-07 15:55:33.556805084,purchase,control,mobile,direct,S_U019918_1783439329
E00001052,U000547,2026-07-03 07:40:52.721875502,payment_attempt,treatment,mobile,direct,S_U000547_1783063852
E00035024,U019025,2026-07-10 18:15:55.704543345,purchase,treatment,mobile,organic,S_U019025_1783706953
E00002675,U001438,2026-07-07 12:17:30.870447366,payment_attempt,control,desktop,paid_search,S_U001438_1783425330
E00009196,U004940,2026-07-02 13:16:32.436618698,checkout_view,control,mobile,organic,S_U004940_1782998192
E00006290,U003366,2026-07-07 14:02:20.607797054,payment_attempt,treatment,tablet,organic,S_U003366_1783432160
E00035154,U019095,2026-07-11 10:09:24.815635960,checkout_view,treatment,desktop,email,S_U019095_1783764564
E00004926,U002634,2026-07-04 05:49:05.378553270,payment_attempt,control,desktop,organic,S_U002634_1783143305
E00017944,U009699,2026-07-09 13:56:57.728701654,payment_attempt,control,desktop,organic,S_U009699_1783604817
E00033756,U018344,2026-07-13 00:03:17.687510720,checkout_view,treatment,mobile,organic,S_U018344_1783900997
E00019724,U010667,2026-07-06 09:02:13.026621818,checkout_view,control,mobile,direct,S_U010667_1783328533
E00035491,U019285,2026-07-11 10:43:39.806226292,payment_attempt,control,mobile,email,S_U019285_1783765779
E00036410,U019792,2026-07-04 04:45:02.677503548,payment_attempt,treatment,mobile,organic,S_U019792_1783139882
E00034662,U018834,2026-07-10 11:32:15.738242802,payment_attempt,treatment,mobile,organic,S_U018834_1783682835
E00030305,U016448,2026-07-01 17:13:03.211473180,checkout_view,control,mobile,organic,S_U016448_1782925983
E00023944,U012996,2026-07-10 06:29:52.628403918,payment_failure,control,mobile,paid_search,S_U012996_1783664088
E00034850,U018937,2026-07-05 01:39:22.264969432,payment_attempt,treatment,mobile,direct,S_U018937_1783214722
E00035247,U019146,2026-07-08 14:46:11.328877768,payment_attempt,control,desktop,paid_search,S_U019146_1783521551
E00015032,U008122,2026-07-04 07:22:02.173624416,checkout_view,treatment,mobile,paid_search,S_U008122_1783149722
E00031940,U017359,2026-07-02 04:43:42.136504124,checkout_view,treatment,desktop,direct,S_U017359_1782967422
E00028305,U015365,2026-07-10 14:02:26.708333856,payment_attempt,control,desktop,paid_search,S_U015365_1783691126
E00013997,U007562,2026-07-07 06:19:33.622718734,payment_attempt,treatment,mobile,organic,S_U007562_1783404453
E00022132,U011996,2026-07-04 15:53:09.989180702,checkout_view,treatment,mobile,paid_search,S_U011996_1783180389
E00030326,U016460,2026-07-11 18:20:56.756334038,payment_attempt,treatment,mobile,paid_search,S_U016460_1783792916
E00033621,U018264,2026-07-06 12:26:52.749494258,purchase,control,mobile,social,S_U018264_1783340143
E00020688,U011221,2026-07-13 02:01:32.359706796,payment_attempt,control,mobile,organic,S_U011221_1783907912
E00015840,U008548,2026-07-03 14:02:32.877621690,checkout_view,treatment,mobile,direct,S_U008548_1783087352
E00006421,U003437,2026-07-09 20:17:28.974282238,checkout_view,control,mobile,direct,S_U003437_1783628248
E00024814,U013457,2026-07-14 08:01:13.129841593,payment_attempt,treatment,mobile,organic,S_U013457_1784015293
E00032674,U017761,2026-07-07 20:25:25.760646220,payment_attempt,control,desktop,email,S_U017761_1783454905
E00030301,U016445,2026-07-07 09:49:38.851054638,payment_attempt,treatment,mobile,organic,S_U016445_1783417118
E00033676,U018297,2026-07-13 21:32:39.869153606,checkout_view,treatment,mobile,email,S_U018297_1783978359
E00011468,U006167,2026-07-11 20:29:56.077489060,payment_attempt,treatment,mobile,paid_search,S_U006167_1783801676
E00011189,U006007,2026-07-12 06:16:40.257209226,checkout_view,control,mobile,social,S_U006007_1783837000
E00019555,U010576,2026-07-12 14:41:09.002475806,checkout_view,control,mobile,organic,S_U010576_1783867269
E00022790,U012358,2026-07-05 02:57:11.839365196,checkout_view,treatment,desktop,email,S_U012358_1783220231
E00005295,U002834,2026-07-11 20:47:36.013188644,purchase,treatment,desktop,social,S_U002834_1783802554
E00022852,U012390,2026-07-06 16:05:00.404231176,checkout_view,treatment,mobile,organic,S_U012390_1783353900
E00022581,U012241,2026-07-07 15:23:21.293045270,payment_attempt,control,mobile,paid_search,S_U012241_1783437561
E00025167,U013664,2026-07-01 05:37:50.892290784,checkout_view,control,desktop,direct,S_U013664_1782884270
E00015265,U008257,2026-07-03 20:30:24.688109212,checkout_view,control,mobile,direct,S_U008257_1783110624
E00016696,U009022,2026-07-10 14:28:31.955963292,checkout_view,treatment,mobile,social,S_U009022_1783693711
E00026763,U014543,2026-07-05 00:28:59.108357270,checkout_view,treatment,mobile,email,S_U014543_1783211339
E00002265,U001218,2026-07-03 17:52:04.890456362,checkout_view,control,mobile,paid_search,S_U001218_1783101124
E00011574,U006234,2026-07-13 19:12:32.342981480,payment_failure,control,desktop,paid_search,S_U006234_1783969714
E00011800,U006353,2026-07-14 13:42:05.551047552,purchase,control,desktop,paid_search,S_U006353_1784034848
E00003210,U001732,2026-07-08 04:43:21.858999106,checkout_view,treatment,desktop,organic,S_U001732_1783485801
E00010251,U005500,2026-07-07 21:58:49.657656312,payment_attempt,control,mobile,email,S_U005500_1783461289
E00024413,U013242,2026-07-07 06:33:45.629239474,payment_attempt,treatment,mobile,organic,S_U013242_1783404585
E00017249,U009320,2026-07-05 19:33:43.752055376,checkout_view,treatment,desktop,social,S_U009320_1783280023
E00001885,U001010,2026-07-13 13:44:36.296766238,purchase,treatment,mobile,direct,S_U001010_1783949636
E00036239,U019703,2026-07-05 17:43:38.756453696,payment_attempt,treatment,mobile,organic,S_U019703_1783272638
E00000044,U000021,2026-07-06 07:25:32.735396364,payment_attempt,control,mobile,organic,S_U000021_1783322072
E00028865,U015673,2026-07-09 14:07:30.510271994,payment_attempt,treatment,mobile,paid_search,S_U015673_1783604670
E00017078,U009224,2026-07-07 17:56:52.874465252,checkout_view,treatment,mobile,email,S_U009224_1783447012
E00021110,U011440,2026-07-02 02:50:20.814383912,purchase,treatment,desktop,paid_search,S_U011440_1782960122
E00023066,U012508,2026-07-10 15:38:32.615639926,payment_attempt,control,mobile,organic,S_U012508_1783696532
E00022499,U012194,2026-07-11 19:30:57.697361358,purchase,treatment,mobile,organic,S_U012194_1783797307
E00001006,U000524,2026-07-14 23:59:59.000000000,checkout_view,control,mobile,organic,S_U000524_1784073599
E00027868,U015117,2026-07-05 20:14:20.455244130,checkout_view,treatment,mobile,email,S_U015117_1783282460
E00000002,U000001,2026-07-10 06:18:59.434643310,payment_attempt,treatment,mobile,social,S_U000001_1783664039
E00031208,U016944,2026-07-14 23:59:59.000000000,checkout_view,control,desktop,organic,S_U016944_1784073599
E00002242,U001205,2026-07-12 15:39:06.852324148,purchase,control,mobile,paid_search,S_U001205_1783870563
E00010044,U005381,2026-07-10 20:05:25.024329918,checkout_view,treatment,desktop,social,S_U005381_1783713925
E00003418,U001836,2026-07-04 07:40:09.727669182,purchase,treatment,mobile,organic,S_U001836_1783150646
E00023009,U012475,2026-07-08 00:16:11.472797082,checkout_view,control,mobile,organic,S_U012475_1783469771
E00023747,U012879,2026-07-05 14:26:52.269588888,purchase,treatment,desktop,direct,S_U012879_1783259745
E00031415,U017065,2026-07-02 08:55:20.673378128,checkout_view,control,mobile,social,S_U017065_1782982520
E00005777,U003098,2026-07-07 22:13:05.409024004,checkout_view,control,desktop,direct,S_U003098_1783462385
E00010996,U005904,2026-07-14 13:34:06.668942054,payment_attempt,control,desktop,email,S_U005904_1784035866
E00017021,U009196,2026-07-09 16:04:34.230718094,purchase,treatment,tablet,organic,S_U009196_1783612116
E00010278,U005514,2026-07-10 01:55:18.551677278,checkout_error,treatment,desktop,social,S_U005514_1783648485
E00035286,U019166,2026-07-04 06:02:49.382740898,payment_attempt,control,mobile,direct,S_U019166_1783144369
E00002982,U001612,2026-07-08 01:58:03.060384766,checkout_view,treatment,desktop,direct,S_U001612_1783475883
