order_id,user_id,experiment_group,purchase_timestamp,order_amount,order_status,status_update_timestamp
O0003169,U012372,treatment,2026-07-02 01:57:01.611356682,71.81,completed,
O0003170,U012385,control,2026-07-15 00:21:59.508065936,129.73,completed,
O0003171,U012399,control,2026-07-13 10:53:31.629737756,200.77,refunded,2026-07-14 10:53:31.629737756
O0003172,U012409,control,2026-07-04 04:27:26.863533076,128.1,completed,
O0003173,U012412,treatment,2026-07-13 20:22:58.993680842,69.21,completed,
O0003174,U012416,control,2026-07-09 08:08:32.355623258,162.03,completed,
O0003175,U012419,control,2026-07-04 23:11:33.967787686,208.21,completed,
O0003176,U012421,treatment,2026-07-11 11:07:11.416237992,73.66,completed,
O0003177,U012425,control,2026-07-15 00:30:01.488648932,61.34,completed,
O0003178,U012427,control,2026-07-09 15:28:28.560260928,35.22,completed,
O0003179,U012428,control,2026-07-08 17:46:41.930939678,216.69,completed,
O0003180,U012432,control,2026-07-13 02:42:24.223201560,108.98,completed,
O0003181,U012436,treatment,2026-07-05 21:37:44.188847206,66.38,completed,
O0003182,U012437,control,2026-07-13 18:13:25.054355522,53.87,completed,
O0003183,U012448,treatment,2026-07-11 09:19:00.562888256,56.74,completed,
O0003184,U012451,treatment,2026-07-13 07:09:18.883760276,61.88,completed,
O0003185,U012452,control,2026-07-12 08:36:19.470100710,54.41,completed,
O0003186,U012464,treatment,2026-07-12 19:30:15.517561578,42.26,completed,
O0003187,U012465,control,2026-07-05 21:23:25.070712882,88.46,completed,
O0003188,U012466,control,2026-07-12 04:54:53.607276008,106.58,completed,
O0003189,U012467,control,2026-07-05 03:44:16.127219334,59.68,completed,
O0003190,U012471,control,2026-07-13 14:39:12.127135639,174.72,completed,
O0003191,U012474,control,2026-07-11 08:21:03.765326100,34.0,completed,
O0003192,U012477,treatment,2026-07-10 15:27:26.394808418,67.26,completed,
O0003193,U012484,control,2026-07-08 03:38:35.724148356,155.09,completed,
O0003194,U012487,control,2026-07-13 23:26:49.902791852,109.77,completed,
O0003195,U012494,control,2026-07-07 16:49:45.054945370,50.29,completed,
O0003196,U012500,treatment,2026-07-13 07:57:35.828140366,151.0,completed,
O0003197,U012502,treatment,2026-07-11 21:22:38.790310282,78.34,completed,
O0003198,U012504,control,2026-07-15 00:25:52.679149064,23.89,completed,
O0003199,U012508,treatment,2026-07-10 14:18:59.340891946,65.83,completed,
O0003200,U012530,treatment,2026-07-01 14:00:30.173215758,45.23,completed,
O0003201,U012535,control,2026-07-03 11:00:50.842138868,129.85,completed,
O0003202,U012539,treatment,2026-07-15 00:10:15.830489570,60.95,completed,
O0003203,U012543,control,2026-07-07 04:27:34.416047988,189.18,completed,
O0003204,U012548,treatment,2026-07-09 05:17:58.690651340,36.45,completed,
O0003205,U012550,control,2026-07-13 22:18:02.552524716,124.38,completed,
O0003206,U012553,control,2026-07-11 06:54:50.243936790,73.85,cancelled,2026-07-15 06:54:50.243936790
O0003207,U012556,treatment,2026-07-06 05:43:34.383675362,93.82,completed,
O0003208,U012559,control,2026-07-05 13:08:51.690303034,208.83,completed,
O0003209,U012562,control,2026-07-13 00:41:54.137922820,177.3,completed,
O0003210,U012566,treatment,2026-07-03 15:46:39.061871382,112.23,completed,
O0003211,U012572,control,2026-07-12 12:48:27.778143978,60.64,completed,
O0003212,U012579,treatment,2026-07-09 08:20:14.469753588,75.04,completed,
O0003213,U012581,control,2026-07-13 17:46:54.856103378,139.08,completed,
O0003214,U012582,treatment,2026-07-14 17:03:49.947519038,129.09,completed,
O0003215,U012585,control,2026-07-14 10:11:29.591537132,105.45,completed,
O0003216,U012589,treatment,2026-07-04 04:41:41.470790728,35.02,completed,
O0003217,U012597,control,2026-07-13 06:54:18.858996946,73.69,completed,
O0003218,U012600,control,2026-07-09 16:01:01.009760948,99.61,completed,
O0003219,U012603,treatment,2026-07-14 09:19:38.600144896,56.13,completed,
O0003220,U012606,treatment,2026-07-12 12:38:01.193769953,57.78,completed,
O0003221,U012611,treatment,2026-07-02 19:00:41.820958702,181.55,completed,
O0003222,U012616,control,2026-07-05 15:10:32.980721904,98.89,completed,
O0003223,U012622,treatment,2026-07-13 08:45:19.026105116,55.93,completed,
O0003224,U012623,treatment,2026-07-13 21:57:01.128848062,104.6,completed,
O0003225,U012629,control,2026-07-07 05:58:15.907409668,81.0,completed,
O0003226,U012632,treatment,2026-07-10 22:20:02.349899992,48.15,completed,
O0003227,U012640,control,2026-07-05 11:55:27.104708136,52.2,completed,
O0003228,U012644,control,2026-07-12 21:54:23.003309080,52.13,completed,
O0003229,U012655,treatment,2026-07-13 00:10:43.771278638,112.75,completed,
O0003230,U012661,treatment,2026-07-12 11:35:01.174433570,106.57,completed,
O0003231,U012662,treatment,2026-07-11 05:45:11.026694622,91.85,completed,
O0003232,U012668,control,2026-07-03 14:18:28.884567859,182.99,completed,
O0003233,U012669,control,2026-07-12 16:47:59.486318468,84.67,completed,
O0003234,U012671,control,2026-07-15 00:20:27.531220832,128.17,completed,
O0003235,U012676,treatment,2026-07-02 12:58:14.527561700,101.86,completed,
O0003236,U012677,control,2026-07-14 09:10:23.305922712,98.6,completed,
O0003237,U012680,control,2026-07-04 12:48:30.142202662,40.79,completed,
O0003238,U012687,control,2026-07-14 17:27:29.732077836,111.88,completed,
O0003239,U012688,treatment,2026-07-11 21:42:44.198039810,132.71,completed,
O0003240,U012690,control,2026-07-04 06:07:52.636972504,137.88,completed,
O0003241,U012697,treatment,2026-07-10 07:16:59.743620530,122.77,completed,
O0003242,U012700,treatment,2026-07-13 23:42:42.965836156,72.1,completed,
O0003243,U012703,treatment,2026-07-12 18:44:54.969288296,89.81,completed,
O0003244,U012708,treatment,2026-07-09 08:52:46.275756142,85.48,completed,
O0003245,U012711,control,2026-07-14 22:21:10.328302948,85.04,completed,
O0003246,U012715,treatment,2026-07-13 22:24:15.912796670,102.16,completed,
O0003247,U012716,control,2026-07-14 17:22:21.886877778,94.57,completed,
O0003248,U012720,treatment,2026-07-12 16:13:32.489385612,37.77,completed,
O0003249,U012724,control,2026-07-13 19:10:46.891783248,90.13,completed,
O0003250,U012732,treatment,2026-07-09 13:47:49.081840844,248.7,completed,
O0003251,U012737,treatment,2026-07-08 15:29:48.963266478,42.76,completed,
O0003252,U012744,control,2026-07-03 03:53:56.869513058,96.06,cancelled,2026-07-07 03:53:56.869513058
O0003253,U012750,control,2026-07-11 13:03:04.609468668,25.81,completed,
O0003254,U012753,treatment,2026-07-08 14:59:31.658343562,91.95,completed,
O0003255,U012758,control,2026-07-13 08:45:09.294785035,127.23,completed,
O0003256,U012764,treatment,2026-07-06 00:20:53.277497134,83.88,completed,
O0003257,U012766,treatment,2026-07-12 01:57:47.246606504,59.23,completed,
O0003258,U012767,treatment,2026-07-04 17:26:20.495305014,85.9,refunded,2026-07-11 17:26:20.495305014
O0003259,U012768,treatment,2026-07-08 10:31:07.469381648,47.72,completed,
O0003260,U012769,control,2026-07-09 05:49:45.211568702,169.57,completed,
O0003261,U012774,treatment,2026-07-11 12:54:22.183352738,94.49,completed,
O0003262,U012777,treatment,2026-07-02 14:12:50.314522846,55.91,completed,
O0003263,U012779,control,2026-07-14 16:31:25.920174932,59.64,completed,
O0003264,U012780,control,2026-07-13 11:01:15.977929084,41.11,completed,
O0003265,U012785,control,2026-07-04 16:02:38.090147010,110.36,completed,
O0003266,U012786,treatment,2026-07-11 03:32:59.646542088,78.32,completed,
O0003267,U012791,control,2026-07-04 04:18:24.890976884,67.37,refunded,2026-07-06 04:18:24.890976884
O0003268,U012794,control,2026-07-06 21:29:55.792654814,165.47,completed,
O0003269,U012798,treatment,2026-07-11 19:54:06.806244958,49.89,refunded,2026-07-18 19:54:06.806244958
O0003270,U012800,treatment,2026-07-03 08:02:44.399477685,105.65,completed,
O0003271,U012803,treatment,2026-07-07 20:16:37.222196064,58.77,completed,
O0003272,U012809,control,2026-07-15 00:06:40.206207814,82.03,completed,
O0003273,U012810,treatment,2026-07-08 01:09:58.032697612,76.45,completed,
O0003274,U012812,control,2026-07-13 11:33:24.009094196,107.26,completed,
O0003275,U012816,control,2026-07-05 02:13:30.727674968,109.94,completed,
O0003276,U012821,control,2026-07-15 00:31:13.367799338,40.29,completed,
O0003277,U012823,control,2026-07-09 04:20:16.800270330,23.68,completed,
O0003278,U012829,control,2026-07-10 13:57:20.594738508,197.48,completed,
O0003279,U012834,treatment,2026-07-10 02:16:32.138231914,69.88,completed,
O0003280,U012837,control,2026-07-02 19:36:38.300655584,59.21,cancelled,2026-07-07 19:36:38.300655584
O0003281,U012843,treatment,2026-07-04 01:09:34.677848378,36.67,completed,
O0003282,U012844,treatment,2026-07-08 11:51:08.009067004,50.77,refunded,2026-07-11 11:51:08.009067004
O0003283,U012845,control,2026-07-11 17:59:52.125077796,158.04,completed,
O0003284,U012856,control,2026-07-08 16:06:12.698765612,97.1,completed,
O0003285,U012860,control,2026-07-03 08:56:35.875010808,270.21,completed,
O0003286,U012863,treatment,2026-07-14 13:34:38.673676414,68.21,completed,
O0003287,U012866,treatment,2026-07-10 04:34:32.863020362,146.44,completed,
O0003288,U012867,treatment,2026-07-08 06:13:40.959583235,55.96,completed,
O0003289,U012871,control,2026-07-04 18:03:16.276808028,200.04,completed,
O0003290,U012873,treatment,2026-07-14 10:16:08.073321010,163.56,completed,
O0003291,U012874,treatment,2026-07-13 23:22:08.715695206,86.34,completed,
O0003292,U012881,control,2026-07-13 00:27:37.827598410,71.18,completed,
O0003293,U012882,treatment,2026-07-11 20:04:40.225060736,130.4,completed,
O0003294,U012885,treatment,2026-07-07 09:26:08.559164314,100.14,completed,
O0003295,U012893,control,2026-07-14 05:43:31.753350656,68.42,cancelled,2026-07-16 05:43:31.753350656
O0003296,U012898,control,2026-07-01 10:36:48.971916006,105.28,completed,
O0003297,U012900,treatment,2026-07-07 10:10:09.940605772,99.39,completed,
O0003298,U012907,control,2026-07-02 01:27:56.634301502,43.01,completed,
O0003299,U012911,control,2026-07-07 14:57:05.055006186,74.14,completed,
O0003300,U012936,treatment,2026-07-09 23:55:53.182940592,63.46,completed,
O0003301,U012939,treatment,2026-07-13 16:58:41.639526632,74.48,completed,
O0003302,U012946,control,2026-07-13 15:09:40.748637866,43.4,completed,
O0003303,U012947,control,2026-07-01 07:26:27.414166610,68.94,completed,
O0003304,U012950,control,2026-07-12 15:22:41.064774706,77.59,refunded,2026-07-13 15:22:41.064774706
O0003305,U012959,control,2026-07-06 05:33:55.628601060,67.05,completed,
O0003306,U012960,treatment,2026-07-12 02:13:28.370483272,137.2,completed,
O0003307,U012962,treatment,2026-07-14 22:45:49.281275586,57.11,completed,
O0003308,U012967,treatment,2026-07-13 15:36:51.529480010,261.1,completed,
O0003309,U012976,treatment,2026-07-14 11:02:00.457997452,89.69,completed,
O0003310,U012977,treatment,2026-07-08 09:38:06.451187012,120.54,completed,
O0003311,U012984,treatment,2026-07-07 08:29:13.018136958,58.24,completed,
O0003312,U012988,control,2026-07-14 22:30:02.142974196,124.03,completed,
O0003313,U012993,control,2026-07-08 20:45:17.925776752,71.18,completed,
O0003314,U012994,treatment,2026-07-02 19:45:50.989314902,173.22,completed,
O0003315,U013005,control,2026-07-10 21:01:03.837055988,122.24,completed,
O0003316,U013009,treatment,2026-07-10 12:33:23.056002402,65.53,completed,
O0003317,U013013,control,2026-07-14 02:52:14.880644414,127.3,completed,
O0003318,U013017,control,2026-07-13 01:49:35.391240112,67.28,refunded,2026-07-14 01:49:35.391240112
O0003319,U013020,treatment,2026-07-09 20:33:58.912412882,98.37,completed,
O0003320,U013021,control,2026-07-10 05:30:18.620635850,168.43,completed,
O0003321,U013026,treatment,2026-07-14 16:52:54.010086534,119.49,completed,
O0003322,U013029,control,2026-07-09 12:20:21.431786998,131.62,completed,
O0003323,U013031,control,2026-07-15 00:44:00.018482354,359.1,cancelled,2026-07-16 00:44:00.018482354
O0003324,U013035,treatment,2026-07-05 16:45:55.651178802,71.37,completed,
O0003325,U013044,control,2026-07-11 01:18:31.051342776,61.89,completed,
O0003326,U013045,treatment,2026-07-02 17:33:55.072317200,75.25,refunded,2026-07-06 17:33:55.072317200
O0003327,U013047,control,2026-07-14 21:13:40.457178614,130.93,completed,
O0003328,U013056,control,2026-07-11 08:30:14.750117624,121.07,completed,
O0003329,U013057,treatment,2026-07-12 08:27:00.759238018,72.38,completed,
O0003330,U013062,treatment,2026-07-03 08:41:20.323579858,75.08,completed,
O0003331,U013063,control,2026-07-11 12:37:22.625745950,129.4,completed,
O0003332,U013064,control,2026-07-05 09:18:56.514980706,61.75,completed,
O0003333,U013065,control,2026-07-09 18:19:38.827606226,150.28,completed,
O0003334,U013066,control,2026-07-04 05:31:01.261486676,64.56,completed,
O0003335,U013069,control,2026-07-10 15:22:22.897588916,77.35,completed,
O0003336,U013071,treatment,2026-07-13 16:18:43.969835296,47.78,completed,
O0003337,U013074,treatment,2026-07-13 23:12:51.360919148,159.12,completed,
O0003338,U013075,control,2026-07-04 08:27:10.219616334,86.12,completed,
O0003339,U013079,treatment,2026-07-11 18:52:06.505759874,137.93,completed,
O0003340,U013086,control,2026-07-08 11:04:52.040040724,119.19,completed,
O0003341,U013100,control,2026-07-12 08:44:30.616820654,65.83,completed,
O0003342,U013101,control,2026-07-09 01:58:52.307856244,51.85,completed,
O0003343,U013104,control,2026-07-05 07:07:14.793002324,47.56,completed,
O0003344,U013106,control,2026-07-03 15:51:32.215748875,47.31,completed,
O0003345,U013112,control,2026-07-11 20:03:22.815928832,80.3,completed,
O0003346,U013121,treatment,2026-07-01 13:19:59.693117716,79.55,completed,
O0003347,U013123,control,2026-07-11 03:02:01.516590890,103.26,completed,
O0003348,U013126,treatment,2026-07-06 07:16:43.959817698,83.26,completed,
O0003349,U013131,control,2026-07-03 21:40:59.914287002,69.89,completed,
O0003350,U013133,treatment,2026-07-10 23:14:36.813933342,185.05,completed,
O0003351,U013135,treatment,2026-07-03 06:00:48.616826976,44.31,completed,
O0003352,U013148,treatment,2026-07-07 11:17:39.979710554,123.63,completed,
O0003353,U013153,treatment,2026-07-01 07:49:19.716025098,52.81,completed,
O0003354,U013156,control,2026-07-03 20:37:47.944495804,114.61,completed,
O0003355,U013158,control,2026-07-08 20:10:40.842395790,48.41,completed,
O0003356,U013159,treatment,2026-07-11 08:48:58.966519422,47.77,completed,
O0003357,U013160,control,2026-07-07 07:50:54.181711772,93.54,completed,
O0003358,U013165,control,2026-07-15 00:23:15.199641256,117.01,completed,
O0003359,U013166,control,2026-07-13 08:53:48.476637740,103.39,completed,
O0003360,U013184,control,2026-07-09 12:15:21.566077670,164.87,completed,
O0003361,U013191,treatment,2026-07-08 16:13:36.939719169,153.18,completed,
O0003362,U013192,control,2026-07-05 13:34:51.276115134,113.5,completed,
O0003363,U013193,control,2026-07-06 23:39:12.550469396,88.47,completed,
O0003364,U013199,treatment,2026-07-12 21:02:56.074118866,96.24,completed,
O0003365,U013216,treatment,2026-07-14 18:37:33.646978680,124.18,completed,
O0003366,U013218,control,2026-07-07 16:17:11.886578434,68.53,completed,
O0003367,U013220,treatment,2026-07-14 21:52:44.232991500,84.25,completed,
O0003368,U013223,treatment,2026-07-13 15:40:01.421181206,202.85,completed,
O0003369,U013226,treatment,2026-07-13 11:22:21.184495806,73.61,completed,
O0003370,U013227,treatment,2026-07-11 13:48:41.845506470,74.72,cancelled,2026-07-16 13:48:41.845506470
O0003371,U013229,control,2026-07-14 22:51:33.798668912,109.49,refunded,2026-07-17 22:51:33.798668912
O0003372,U013233,treatment,2026-07-08 06:10:57.073092466,114.43,completed,
O0003373,U013237,treatment,2026-07-09 20:17:52.675165048,45.26,completed,
O0003374,U013240,treatment,2026-07-08 03:39:02.243617890,117.31,completed,
O0003375,U013245,control,2026-07-04 07:09:10.595613709,76.82,completed,
O0003376,U013249,control,2026-07-01 15:11:09.480638298,78.36,completed,
O0003377,U013250,treatment,2026-07-03 21:06:30.004359475,118.96,completed,
O0003378,U013251,control,2026-07-09 04:48:53.602989978,42.81,completed,
O0003379,U013257,treatment,2026-07-13 02:57:15.315546778,65.41,completed,
O0003380,U013263,control,2026-07-05 22:24:25.366546478,139.34,completed,
O0003381,U013266,treatment,2026-07-12 17:02:28.406366100,77.05,completed,
O0003382,U013277,treatment,2026-07-04 02:56:11.026087368,125.53,completed,
O0003383,U013280,control,2026-07-07 06:32:37.118082052,93.06,completed,
O0003384,U013284,treatment,2026-07-09 13:59:23.227097230,171.44,completed,
O0003385,U013285,control,2026-07-04 03:20:44.471261450,47.16,completed,
O0003386,U013288,control,2026-07-10 17:15:45.490194750,106.14,completed,
O0003387,U013300,treatment,2026-07-11 09:45:34.945094904,59.53,completed,
O0003388,U013305,treatment,2026-07-09 11:01:46.561993808,69.67,completed,
O0003389,U013306,control,2026-07-14 17:32:18.988020350,81.12,completed,
O0003390,U013307,treatment,2026-07-14 13:14:42.116667190,73.48,refunded,2026-07-19 13:14:42.116667190
O0003391,U013308,treatment,2026-07-12 05:45:31.717425434,42.8,completed,
O0003392,U013312,treatment,2026-07-11 23:46:32.213648006,55.24,refunded,2026-07-13 23:46:32.213648006
O0003393,U013315,control,2026-07-11 10:21:24.520347488,59.95,refunded,2026-07-17 10:21:24.520347488
O0003394,U013316,control,2026-07-13 01:16:10.339322516,72.91,completed,
O0003395,U013324,treatment,2026-07-12 02:53:06.376346100,115.55,completed,
O0003396,U013337,control,2026-07-09 20:04:52.625521098,59.19,completed,
O0003397,U013340,control,2026-07-12 00:59:06.640383212,74.51,completed,
O0003398,U013346,treatment,2026-07-07 17:17:54.940571052,60.19,completed,
O0003399,U013349,treatment,2026-07-04 21:06:51.962414610,46.29,completed,
O0003400,U013352,treatment,2026-07-10 09:37:44.163519948,81.9,completed,
